Unnamed: 0,loan_percent_income,person_income,loan_intent,loan_grade,loan_int_rate,person_age,loan_amnt,default,predicted_default_prob,loan_status_text,past_default_text
30299,0.25,55000,MEDICAL,C,13.22,38,14000,0,0.05182194852263653,Оплачен,Нет дефолтов в БКИ
30300,0.16,55000,MEDICAL,C,11.011694892245036,36,9000,0,0.045220136849869294,Оплачен,Нет дефолтов в БКИ
30301,0.25,29000,PERSONAL,E,19.03,37,7200,1,0.8328547536314528,Дефолт,Были дефолты в БКИ
30302,0.08,49000,MEDICAL,D,15.65,37,4000,1,0.972286908884216,Дефолт,Нет дефолтов в БКИ
30303,0.18,40000,DEBTCONSOLIDATION,B,10.75,42,7200,0,0.037705061301778926,Оплачен,Нет дефолтов в БКИ
30304,0.16,45000,MEDICAL,A,9.63,37,7200,0,0.02723110218165034,Оплачен,Нет дефолтов в БКИ
30305,0.14,50000,VENTURE,C,13.98,36,7200,0,0.031220679492495757,Оплачен,Нет дефолтов в БКИ
30306,0.16,49074,DEBTCONSOLIDATION,E,15.68,36,8000,1,0.805354886514225,Дефолт,Были дефолты в БКИ
30307,0.12,60000,PERSONAL,C,11.011694892245036,36,7200,0,0.039031551838465114,Оплачен,Были дефолты в БКИ
30308,0.12,60000,HOMEIMPROVEMENT,A,5.79,42,7200,0,0.01070586062498759,Оплачен,Нет дефолтов в БКИ
30309,0.12,55236,VENTURE,A,6.03,37,6500,0,0.0,Оплачен,Нет дефолтов в БКИ
30310,0.04,55308,VENTURE,B,11.49,42,2000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
30311,0.11,66560,DEBTCONSOLIDATION,B,10.0,37,7200,0,0.0668613955235265,Оплачен,Нет дефолтов в БКИ
30312,0.14,55500,EDUCATION,B,11.99,36,7875,0,0.07854132027695436,Оплачен,Нет дефолтов в БКИ
30313,0.41,55550,HOMEIMPROVEMENT,A,7.49,38,22500,0,0.3563440107666683,Оплачен,Нет дефолтов в БКИ
30314,0.3,55900,PERSONAL,B,8.7,37,17000,0,0.06145837005281253,Оплачен,Нет дефолтов в БКИ
30315,0.25,49993,DEBTCONSOLIDATION,D,16.89,39,12600,1,0.7794116512172298,Дефолт,Нет дефолтов в БКИ
30316,0.27,56000,DEBTCONSOLIDATION,A,6.99,48,15000,0,0.051850017244193226,Оплачен,Нет дефолтов в БКИ
30317,0.08,95000,VENTURE,A,8.94,36,7375,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
30318,0.11,56000,EDUCATION,A,11.011694892245036,46,6000,0,0.0662342863041386,Оплачен,Нет дефолтов в БКИ
30319,0.39,19440,HOMEIMPROVEMENT,B,9.01,43,7500,1,0.8584530735046199,Дефолт,Нет дефолтов в БКИ
30320,0.18,56000,PERSONAL,C,12.73,39,10000,0,0.08770663071905811,Оплачен,Были дефолты в БКИ
30321,0.3,25000,MEDICAL,B,10.99,37,7500,0,0.053315631275364796,Оплачен,Нет дефолтов в БКИ
30322,0.29,26300,DEBTCONSOLIDATION,C,13.47,38,7500,1,0.2196748146763617,Дефолт,Нет дефолтов в БКИ
30323,0.23,56000,HOMEIMPROVEMENT,A,9.63,37,13000,0,0.1023500011146409,Оплачен,Нет дефолтов в БКИ
30324,0.11,56004,HOMEIMPROVEMENT,B,11.36,39,6000,0,0.238956047619383,Оплачен,Нет дефолтов в БКИ
30325,0.21,35000,MEDICAL,B,9.99,42,7500,0,0.029984180423594454,Оплачен,Нет дефолтов в БКИ
30326,0.21,36000,EDUCATION,B,11.36,38,7500,0,0.10751194132903019,Оплачен,Нет дефолтов в БКИ
30327,0.2,36684,MEDICAL,B,10.96,41,7500,0,0.06750045728135799,Оплачен,Нет дефолтов в БКИ
30328,0.35,56400,PERSONAL,C,13.57,36,20000,0,0.6359180296266776,Оплачен,Были дефолты в БКИ
30329,0.19,38500,MEDICAL,A,8.49,41,7500,0,0.04513132530810999,Оплачен,Нет дефолтов в БКИ
30330,0.18,56500,EDUCATION,B,11.011694892245036,37,10000,0,0.07145501073342073,Оплачен,Нет дефолтов в БКИ
30331,0.21,56500,VENTURE,A,7.49,36,12000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
30332,0.21,56650,VENTURE,C,13.72,36,12000,0,0.09451874027411294,Оплачен,Нет дефолтов в БКИ
30333,0.26,57000,HOMEIMPROVEMENT,D,17.27,38,15000,0,0.5224482255484202,Оплачен,Нет дефолтов в БКИ
30334,0.05,57000,EDUCATION,A,11.011694892245036,43,2725,0,0.05696090659179842,Оплачен,Нет дефолтов в БКИ
30335,0.11,57000,EDUCATION,B,10.99,39,6300,0,0.043807468089791204,Оплачен,Нет дефолтов в БКИ
30336,0.16,48000,PERSONAL,A,11.011694892245036,37,7500,0,0.06137229373807653,Оплачен,Нет дефолтов в БКИ
30337,0.16,48000,MEDICAL,D,16.29,37,7500,0,0.7967754683931875,Оплачен,Нет дефолтов в БКИ
30338,0.16,48000,MEDICAL,B,11.49,44,7500,0,0.07851790381518173,Оплачен,Нет дефолтов в БКИ
30339,0.15,50000,HOMEIMPROVEMENT,C,11.011694892245036,50,7500,0,0.04479598861572227,Оплачен,Были дефолты в БКИ
30340,0.18,57000,PERSONAL,A,7.51,41,10000,0,0.044970377003567666,Оплачен,Нет дефолтов в БКИ
30341,0.14,55000,VENTURE,A,8.9,36,7500,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
30342,0.05,57000,DEBTCONSOLIDATION,A,9.63,39,3000,0,0.06116748082088337,Оплачен,Нет дефолтов в БКИ
30343,0.2,51000,MEDICAL,E,15.68,36,10000,1,0.972286908884216,Дефолт,Нет дефолтов в БКИ
30344,0.13,58000,DEBTCONSOLIDATION,C,12.99,42,7500,0,0.07851790381518173,Оплачен,Нет дефолтов в БКИ
30345,0.13,58000,PERSONAL,C,11.03,41,7500,0,0.07345109833192649,Оплачен,Были дефолты в БКИ
30346,0.14,54000,HOMEIMPROVEMENT,A,11.011694892245036,36,7500,1,0.3426782353644409,Дефолт,Нет дефолтов в БКИ
30347,0.15,57253,DEBTCONSOLIDATION,A,5.79,41,8500,0,0.02144153997888564,Оплачен,Нет дефолтов в БКИ
30348,0.16,57359,DEBTCONSOLIDATION,A,6.92,46,9000,0,0.02953569304559826,Оплачен,Нет дефолтов в БКИ
30349,0.12,62000,MEDICAL,B,11.36,41,7500,0,0.07227637353268408,Оплачен,Нет дефолтов в БКИ
30350,0.12,64800,PERSONAL,B,9.63,38,7500,0,0.027621733993728536,Оплачен,Нет дефолтов в БКИ
30351,0.12,65000,PERSONAL,C,12.29,38,7500,0,0.032472246512632814,Оплачен,Были дефолты в БКИ
30352,0.11,67500,HOMEIMPROVEMENT,B,9.88,41,7500,0,0.0668613955235265,Оплачен,Нет дефолтов в БКИ
30353,0.26,57552,DEBTCONSOLIDATION,A,9.63,37,15000,0,0.09867535112079848,Оплачен,Нет дефолтов в БКИ
30354,0.07,57600,EDUCATION,A,11.011694892245036,36,4000,0,0.06771309976493342,Оплачен,Нет дефолтов в БКИ
30355,0.16,57600,DEBTCONSOLIDATION,B,10.99,38,9000,0,0.07851790381518173,Оплачен,Нет дефолтов в БКИ
30356,0.11,68608,VENTURE,B,10.33,50,7500,0,0.0,Оплачен,Нет дефолтов в БКИ
30357,0.09,80000,EDUCATION,B,11.49,36,7500,0,0.020375923219601723,Оплачен,Нет дефолтов в БКИ
30358,0.06,57700,MEDICAL,A,6.99,44,3600,0,0.026657088724929,Оплачен,Нет дефолтов в БКИ
30359,0.08,95000,DEBTCONSOLIDATION,A,7.51,37,7500,0,0.018815235184983084,Оплачен,Нет дефолтов в БКИ
30360,0.26,57996,PERSONAL,B,9.62,41,15000,0,0.08670682380960333,Оплачен,Нет дефолтов в БКИ
30361,0.14,57996,HOMEIMPROVEMENT,A,7.88,39,8000,0,0.044970377003567666,Оплачен,Нет дефолтов в БКИ
30362,0.06,117996,HOMEIMPROVEMENT,D,13.24,39,7500,1,0.533245225390919,Дефолт,Были дефолты в БКИ
30363,0.06,128000,EDUCATION,D,17.49,48,7500,1,0.5128661494834466,Дефолт,Были дефолты в БКИ
30364,0.04,178008,DEBTCONSOLIDATION,B,11.14,37,7500,0,0.024678903958176287,Оплачен,Нет дефолтов в БКИ
30365,0.04,210000,PERSONAL,A,6.03,41,7500,0,0.0,Оплачен,Нет дефолтов в БКИ
30366,0.03,58000,DEBTCONSOLIDATION,A,7.51,41,1800,0,0.037763883486061245,Оплачен,Нет дефолтов в БКИ
30367,0.01,780000,HOMEIMPROVEMENT,B,12.18,37,7500,0,0.018659833236782865,Оплачен,Нет дефолтов в БКИ
30368,0.35,21324,DEBTCONSOLIDATION,D,14.61,36,7550,1,0.9807866698169463,Дефолт,Нет дефолтов в БКИ
30369,0.11,58000,VENTURE,D,16.29,44,6400,0,0.26524122587014337,Оплачен,Нет дефолтов в БКИ
30370,0.22,34560,DEBTCONSOLIDATION,D,16.89,41,7550,1,0.8891771507625166,Дефолт,Нет дефолтов в БКИ
30371,0.13,52000,HOMEIMPROVEMENT,C,14.65,40,7000,1,0.2815627372808899,Дефолт,Нет дефолтов в БКИ
30372,0.14,58000,EDUCATION,E,18.79,40,8000,0,0.3193016209505594,Оплачен,Были дефолты в БКИ
30373,0.1,80000,MEDICAL,C,13.49,36,7600,0,0.01757873611608178,Оплачен,Нет дефолтов в БКИ
30374,0.26,30000,HOMEIMPROVEMENT,E,16.0,39,7675,1,0.8659735075588733,Дефолт,Были дефолты в БКИ
30375,0.15,52700,VENTURE,C,11.011694892245036,37,7700,0,0.08155530226314744,Оплачен,Нет дефолтов в БКИ
30376,0.12,63000,EDUCATION,C,15.23,40,7700,0,0.11736664043193593,Оплачен,Были дефолты в БКИ
30377,0.37,58000,PERSONAL,A,6.54,36,21600,0,0.5008922899198476,Оплачен,Нет дефолтов в БКИ
30378,0.26,29808,VENTURE,C,11.011694892245036,37,7750,1,0.24529950321593436,Дефолт,Были дефолты в БКИ
30379,0.03,52000,PERSONAL,B,11.36,36,1500,1,0.11736664043193593,Дефолт,Нет дефолтов в БКИ
30380,0.16,58000,EDUCATION,C,13.22,43,9000,0,0.06759065910794498,Оплачен,Были дефолты в БКИ
30381,0.09,58000,DEBTCONSOLIDATION,C,12.87,41,5200,0,0.09797707097063042,Оплачен,Нет дефолтов в БКИ
30382,0.18,43000,DEBTCONSOLIDATION,B,11.011694892245036,44,7800,0,0.07110422405057915,Оплачен,Нет дефолтов в БКИ
30383,0.11,58000,PERSONAL,C,11.03,46,6300,0,0.07269525243972483,Оплачен,Нет дефолтов в БКИ
30384,0.31,52200,DEBTCONSOLIDATION,E,15.25,37,16000,1,0.9415184186882299,Дефолт,Нет дефолтов в БКИ
30385,0.08,102000,EDUCATION,B,11.99,39,7800,0,0.034630967305641726,Оплачен,Нет дефолтов в БКИ
30386,0.44,18000,VENTURE,A,6.91,42,8000,1,1.0,Дефолт,Нет дефолтов в БКИ
30387,0.15,59000,MEDICAL,A,7.9,45,9000,0,0.15929443387017567,Оплачен,Нет дефолтов в БКИ
30388,0.19,53000,HOMEIMPROVEMENT,C,13.98,36,10000,1,0.2026859568416964,Дефолт,Нет дефолтов в БКИ
30389,0.33,24000,VENTURE,C,13.8,39,8000,1,0.8846632655506909,Дефолт,Нет дефолтов в БКИ
30390,0.15,59000,HOMEIMPROVEMENT,B,10.25,37,9000,0,0.22396438094386267,Оплачен,Нет дефолтов в БКИ
30391,0.33,24000,DEBTCONSOLIDATION,C,13.61,36,8000,1,0.8743434559776387,Дефолт,Нет дефолтов в БКИ
30392,0.19,59000,MEDICAL,A,11.011694892245036,37,11000,0,0.19793361658744027,Оплачен,Нет дефолтов в БКИ
30393,0.32,25000,MEDICAL,B,11.99,43,8000,1,0.8138747752764743,Дефолт,Нет дефолтов в БКИ
30394,0.32,25000,MEDICAL,D,15.65,36,8000,1,0.9711521183219297,Дефолт,Нет дефолтов в БКИ
30395,0.17,59004,VENTURE,A,7.51,36,10000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
30396,0.09,59484,VENTURE,A,7.14,40,5500,0,0.0,Оплачен,Нет дефолтов в БКИ
30397,0.29,28000,EDUCATION,A,7.49,44,8000,0,0.049020970476766894,Оплачен,Нет дефолтов в БКИ
30398,0.35,59617,HOMEIMPROVEMENT,D,15.62,36,21000,0,0.43932418734504575,Оплачен,Нет дефолтов в БКИ
30399,0.3,59800,VENTURE,D,18.25,36,18200,0,0.2667437008923865,Оплачен,Были дефолты в БКИ
30400,0.27,30000,MEDICAL,A,11.011694892245036,38,8000,0,0.18745278443871266,Оплачен,Нет дефолтов в БКИ
30401,0.27,30000,VENTURE,D,14.96,42,8000,0,0.5575757435678154,Оплачен,Нет дефолтов в БКИ
30402,0.26,31000,VENTURE,B,10.38,41,8000,0,0.01809861906815263,Оплачен,Нет дефолтов в БКИ
30403,0.28,60000,EDUCATION,C,14.65,39,17000,0,0.047729575369186504,Оплачен,Были дефолты в БКИ
30404,0.25,32000,MEDICAL,A,6.62,48,8000,0,0.13978183483686923,Оплачен,Нет дефолтов в БКИ
30405,0.25,32000,DEBTCONSOLIDATION,B,10.99,45,8000,0,0.24596167234401448,Оплачен,Нет дефолтов в БКИ
30406,0.28,60000,DEBTCONSOLIDATION,B,12.69,36,17050,0,0.055754724734195495,Оплачен,Нет дефолтов в БКИ
30407,0.24,33600,PERSONAL,B,11.011694892245036,37,8000,0,0.17751937266975032,Оплачен,Нет дефолтов в БКИ
30408,0.24,33996,PERSONAL,A,11.011694892245036,36,8000,0,0.3434266355267778,Оплачен,Нет дефолтов в БКИ
30409,0.24,34000,DEBTCONSOLIDATION,B,11.011694892245036,36,8000,0,0.35067821159078455,Оплачен,Нет дефолтов в БКИ
30410,0.23,35000,EDUCATION,C,13.22,39,8000,0,0.04600297834730216,Оплачен,Были дефолты в БКИ
30411,0.27,30000,DEBTCONSOLIDATION,B,12.18,47,8000,1,0.3309476487096892,Дефолт,Нет дефолтов в БКИ
30412,0.21,60000,DEBTCONSOLIDATION,A,6.62,39,12800,0,0.01070586062498759,Оплачен,Нет дефолтов в БКИ
30413,0.26,30500,HOMEIMPROVEMENT,B,11.11,36,8000,1,0.56031058364834,Дефолт,Нет дефолтов в БКИ
30414,0.26,31000,MEDICAL,D,14.11,36,8000,1,0.9010415119289373,Дефолт,Нет дефолтов в БКИ
30415,0.06,54000,EDUCATION,D,16.89,37,3500,1,0.6895059285714037,Дефолт,Были дефолты в БКИ
30416,0.13,60000,MEDICAL,A,5.42,42,8000,0,0.026800541203172684,Оплачен,Нет дефолтов в БКИ
30417,0.24,60000,HOMEIMPROVEMENT,A,5.42,40,14400,0,0.018663743034461274,Оплачен,Нет дефолтов в БКИ
30418,0.07,60000,EDUCATION,C,13.49,46,4100,0,0.03910123002426507,Оплачен,Были дефолты в БКИ
30419,0.04,60000,VENTURE,B,11.99,38,2700,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
30420,0.25,32000,DEBTCONSOLIDATION,D,14.96,40,8000,1,0.8778337839843671,Дефолт,Были дефолты в БКИ
30421,0.24,33100,DEBTCONSOLIDATION,C,14.26,39,8000,1,0.37321133468046896,Дефолт,Были дефолты в БКИ
30422,0.2,39996,EDUCATION,A,7.14,39,8000,0,0.0474898730963529,Оплачен,Нет дефолтов в БКИ
30423,0.03,60000,DEBTCONSOLIDATION,A,7.49,50,2000,0,0.032862878324711006,Оплачен,Нет дефолтов в БКИ
30424,0.28,60000,PERSONAL,E,17.99,41,16800,0,0.13991887313198786,Оплачен,Были дефолты в БКИ
30425,0.13,60000,DEBTCONSOLIDATION,B,10.99,38,8000,0,0.048508573496616705,Оплачен,Нет дефолтов в БКИ
30426,0.24,34000,HOMEIMPROVEMENT,E,17.74,36,8000,1,0.9391361810428343,Дефолт,Нет дефолтов в БКИ
30427,0.19,42000,DEBTCONSOLIDATION,B,12.69,37,8000,0,0.1171334982018507,Оплачен,Нет дефолтов в БКИ
30428,0.07,60000,PERSONAL,B,10.59,39,4000,0,0.04244936752380518,Оплачен,Нет дефолтов в БКИ
30429,0.06,60000,EDUCATION,A,6.99,46,3600,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
30430,0.06,60000,HOMEIMPROVEMENT,C,12.99,40,3500,0,0.0737240414226195,Оплачен,Были дефолты в БКИ
30431,0.19,43000,MEDICAL,B,11.49,37,8000,0,0.09150935680663472,Оплачен,Нет дефолтов в БКИ
30432,0.3,60000,VENTURE,B,10.99,43,18000,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
30433,0.18,44000,MEDICAL,B,12.53,39,8000,0,0.3161552746707398,Оплачен,Нет дефолтов в БКИ
30434,0.11,60000,VENTURE,D,17.49,39,6800,0,0.10973537089613386,Оплачен,Были дефолты в БКИ
30435,0.13,60000,MEDICAL,B,10.37,48,8000,0,0.03510373603378291,Оплачен,Нет дефолтов в БКИ
30436,0.18,45000,EDUCATION,B,10.74,37,8000,0,0.0487939123025128,Оплачен,Нет дефолтов в БКИ
30437,0.21,39000,PERSONAL,D,14.84,41,8000,1,0.7852095674252929,Дефолт,Были дефолты в БКИ
30438,0.2,60000,DEBTCONSOLIDATION,A,7.66,38,12000,0,0.025166011556378015,Оплачен,Нет дефолтов в БКИ
30439,0.18,45000,EDUCATION,A,9.63,37,8000,0,0.03082416980228921,Оплачен,Нет дефолтов в БКИ
30440,0.17,60000,PERSONAL,E,17.51,36,10225,0,0.14877454588196326,Оплачен,Были дефолты в БКИ
30441,0.15,60000,HOMEIMPROVEMENT,B,10.37,42,8850,0,0.039220136849869296,Оплачен,Нет дефолтов в БКИ
30442,0.17,47004,EDUCATION,B,11.011694892245036,37,8000,0,0.07197228487113169,Оплачен,Нет дефолтов в БКИ
30443,0.17,48000,EDUCATION,A,5.99,41,8000,0,0.04084520737466219,Оплачен,Нет дефолтов в БКИ
30444,0.04,60000,DEBTCONSOLIDATION,A,7.29,48,2500,0,0.028610339556465962,Оплачен,Нет дефолтов в БКИ
30445,0.08,60000,EDUCATION,D,14.09,41,4900,0,0.1870838634833401,Оплачен,Были дефолты в БКИ
30446,0.16,50000,PERSONAL,D,17.49,36,8000,0,0.08691974392826687,Оплачен,Были дефолты в БКИ
30447,0.16,50000,HOMEIMPROVEMENT,A,7.49,43,8000,0,0.020375923219601723,Оплачен,Нет дефолтов в БКИ
30448,0.16,50000,HOMEIMPROVEMENT,B,10.99,37,8000,0,0.03572666000898313,Оплачен,Нет дефолтов в БКИ
30449,0.46,54000,DEBTCONSOLIDATION,D,15.57,37,25000,1,0.9925925925925926,Дефолт,Были дефолты в БКИ
30450,0.15,60000,MEDICAL,A,5.79,43,9250,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
30451,0.16,50000,HOMEIMPROVEMENT,C,12.84,43,8000,0,0.05015663780962909,Оплачен,Были дефолты в БКИ
30452,0.2,60000,PERSONAL,A,6.91,41,12000,0,0.01070586062498759,Оплачен,Нет дефолтов в БКИ
30453,0.16,50000,HOMEIMPROVEMENT,B,10.14,42,8000,0,0.029270707610709157,Оплачен,Нет дефолтов в БКИ
30454,0.16,50000,DEBTCONSOLIDATION,C,11.011694892245036,37,8000,0,0.024320144299554904,Оплачен,Нет дефолтов в БКИ
30455,0.18,44004,MEDICAL,B,11.011694892245036,47,8000,1,0.2862822797219099,Дефолт,Нет дефолтов в БКИ
30456,0.16,50700,HOMEIMPROVEMENT,B,10.99,36,8000,0,0.04058208606858711,Оплачен,Нет дефолтов в БКИ
30457,0.06,60000,MEDICAL,C,13.35,41,3850,0,0.06087532852903006,Оплачен,Нет дефолтов в БКИ
30458,0.16,51000,MEDICAL,C,13.47,36,8000,0,0.08915526532529539,Оплачен,Были дефолты в БКИ
30459,0.25,60000,VENTURE,A,6.91,39,15000,0,0.0,Оплачен,Нет дефолтов в БКИ
