,loan_percent_income,person_income,loan_intent,loan_grade,cb_person_default_on_file,loan_int_rate,person_age,loan_amnt,default
23034,0.2,60000,DEBTCONSOLIDATION,C,0,13.11,35,12000,0
23035,0.33,60000,MEDICAL,B,0,11.011694892245037,28,20000,0
23036,0.1,60000,DEBTCONSOLIDATION,C,1,12.73,30,6000,0
23037,0.13,40000,DEBTCONSOLIDATION,C,1,13.72,35,5100,0
23038,0.17,60000,HOMEIMPROVEMENT,B,0,12.53,27,10000,0
23039,0.1,60000,PERSONAL,B,0,11.48,27,6000,0
23040,0.11,47133,DEBTCONSOLIDATION,B,0,11.86,29,5100,0
23041,0.1,52000,HOMEIMPROVEMENT,B,0,10.37,27,5100,0
23042,0.08,61150,DEBTCONSOLIDATION,B,0,11.49,31,5100,0
23043,0.25,20000,DEBTCONSOLIDATION,C,1,12.54,31,5075,0
23044,0.22,60000,PERSONAL,B,0,11.83,32,13250,0
23045,0.1,60000,HOMEIMPROVEMENT,A,0,8.94,30,6000,0
23046,0.4,60000,EDUCATION,B,0,12.18,31,24250,0
23047,0.27,60000,HOMEIMPROVEMENT,D,1,16.0,29,16000,0
23048,0.25,60000,DEBTCONSOLIDATION,C,0,12.87,29,15000,0
23049,0.1,50000,DEBTCONSOLIDATION,C,0,12.73,29,5050,0
23050,0.33,60000,HOMEIMPROVEMENT,B,0,12.53,29,20000,0
23051,0.42,12000,MEDICAL,A,0,8.49,27,5000,1
23052,0.36,14000,PERSONAL,C,0,13.35,34,5000,1
23053,0.34,14573,HOMEIMPROVEMENT,B,0,12.18,29,5000,1
23054,0.33,15000,EDUCATION,A,0,11.011694892245037,31,5000,1
23055,0.4,60000,PERSONAL,B,0,12.53,35,24000,0
23056,0.27,54000,MEDICAL,D,1,15.31,29,14800,1
23057,0.33,15000,PERSONAL,A,0,7.4,28,5000,1
23058,0.25,60000,MEDICAL,A,0,8.94,28,15000,0
23059,0.32,15600,HOMEIMPROVEMENT,A,0,5.42,32,5000,1
23060,0.32,15600,HOMEIMPROVEMENT,B,0,10.37,28,5000,1
23061,0.27,60000,PERSONAL,B,0,12.18,28,16000,0
23062,0.31,16000,DEBTCONSOLIDATION,E,1,16.45,28,5000,1
23063,0.27,60000,HOMEIMPROVEMENT,D,1,14.96,29,16000,0
23064,0.42,60000,EDUCATION,D,0,15.31,35,25000,0
23065,0.3,16800,HOMEIMPROVEMENT,A,0,6.92,29,5000,1
23066,0.3,16800,PERSONAL,A,0,7.29,32,5000,1
23067,0.25,60000,EDUCATION,D,1,15.31,30,15000,0
23068,0.3,16800,PERSONAL,C,1,14.35,32,5000,1
23069,0.1,60000,MEDICAL,A,0,8.94,27,6000,0
23070,0.28,17676,EDUCATION,C,1,13.11,29,5000,1
23071,0.27,18600,MEDICAL,D,1,11.011694892245037,28,5000,1
23072,0.27,54000,MEDICAL,F,1,18.53,29,14800,1
23073,0.12,60000,EDUCATION,C,1,12.53,34,7000,0
23074,0.26,19200,VENTURE,A,0,6.99,34,5000,1
23075,0.26,19200,EDUCATION,B,0,9.99,32,5000,1
23076,0.26,19200,PERSONAL,B,0,12.53,27,5000,1
23077,0.08,60000,MEDICAL,B,0,11.89,27,4800,0
23078,0.25,20000,PERSONAL,B,0,10.65,28,5000,0
23079,0.25,20000,MEDICAL,A,0,8.9,34,5000,0
23080,0.25,60000,HOMEIMPROVEMENT,B,0,11.26,31,15000,0
23081,0.25,20000,MEDICAL,C,0,13.8,31,5000,0
23082,0.25,20000,MEDICAL,F,0,18.43,34,5000,1
23083,0.06,60000,VENTURE,A,0,7.68,31,3600,0
23084,0.25,20000,PERSONAL,A,0,8.59,30,5000,0
23085,0.17,60000,EDUCATION,E,0,15.68,34,10500,0
23086,0.11,60000,DEBTCONSOLIDATION,B,0,11.89,29,6400,0
23087,0.28,54000,MEDICAL,D,1,14.42,30,15250,1
23088,0.24,20520,DEBTCONSOLIDATION,B,0,9.99,30,5000,0
23089,0.24,20743,MEDICAL,A,0,7.51,31,5000,0
23090,0.24,21000,EDUCATION,C,1,13.49,30,5000,0
23091,0.36,54000,MEDICAL,F,0,18.53,31,19400,1
23092,0.23,21600,VENTURE,B,0,11.71,30,5000,0
23093,0.13,60000,MEDICAL,D,1,15.37,27,7500,0
23094,0.17,60000,DEBTCONSOLIDATION,A,0,9.63,31,10000,0
23095,0.23,60000,EDUCATION,C,0,12.84,34,14000,0
23096,0.23,22000,EDUCATION,B,0,12.42,33,5000,0
23097,0.27,60000,PERSONAL,C,0,12.72,28,16000,0
23098,0.17,60000,PERSONAL,E,1,15.25,29,10000,0
23099,0.07,60000,EDUCATION,B,0,10.83,30,4500,0
23100,0.44,54000,HOMEIMPROVEMENT,G,0,18.72,30,24000,1
23101,0.13,60000,PERSONAL,B,0,10.51,29,8000,0
23102,0.22,23000,MEDICAL,B,0,11.011694892245037,29,5000,0
23103,0.21,23400,VENTURE,B,0,12.69,33,5000,0
23104,0.04,60000,EDUCATION,B,0,10.83,33,2500,0
23105,0.21,24000,DEBTCONSOLIDATION,B,0,10.65,33,5000,0
23106,0.21,24000,DEBTCONSOLIDATION,B,0,10.99,31,5000,1
23107,0.13,60000,PERSONAL,C,1,11.03,32,7500,0
23108,0.16,60000,HOMEIMPROVEMENT,B,0,10.08,31,9600,0
23109,0.21,24000,DEBTCONSOLIDATION,B,0,10.59,30,5000,0
23110,0.21,24000,PERSONAL,B,0,10.74,29,5000,0
23111,0.21,24000,EDUCATION,B,0,11.11,30,5000,1
23112,0.14,60000,EDUCATION,C,1,11.34,33,8350,0
23113,0.17,60000,PERSONAL,A,0,8.63,27,10000,0
23114,0.21,24000,MEDICAL,A,0,6.92,29,5000,0
23115,0.3,60000,DEBTCONSOLIDATION,D,1,13.24,27,18000,0
23116,0.21,24000,MEDICAL,D,1,11.011694892245037,30,5000,1
23117,0.17,60000,MEDICAL,B,0,9.45,27,10425,0
23118,0.12,60000,DEBTCONSOLIDATION,A,0,7.43,27,7000,0
23119,0.21,24000,DEBTCONSOLIDATION,B,0,11.86,28,5000,0
23120,0.21,24000,VENTURE,C,0,14.72,27,5000,0
23121,0.21,24000,EDUCATION,A,0,7.51,31,5000,0
23122,0.05,60096,EDUCATION,A,0,7.66,29,3000,0
23123,0.02,60100,EDUCATION,A,0,6.03,34,1500,0
23124,0.2,24414,MEDICAL,A,0,6.91,30,5000,0
23125,0.2,24720,DEBTCONSOLIDATION,A,0,7.49,33,5000,0
23126,0.2,24996,DEBTCONSOLIDATION,C,0,12.99,31,5000,1
23127,0.2,24996,VENTURE,A,0,8.49,35,5000,0
23128,0.1,60380,PERSONAL,B,0,11.48,31,6000,0
23129,0.2,25000,HOMEIMPROVEMENT,B,0,9.91,30,5000,1
23130,0.2,25000,EDUCATION,A,0,7.51,28,5000,0
23131,0.2,25000,PERSONAL,B,0,9.62,27,5000,0
23132,0.04,60589,HOMEIMPROVEMENT,B,0,9.88,28,2650,0
23133,0.37,54600,EDUCATION,B,0,11.89,28,20000,1
23134,0.05,60600,EDUCATION,A,0,7.12,30,3000,0
23135,0.2,25000,MEDICAL,B,0,10.95,29,5000,0
23136,0.2,25200,PERSONAL,A,0,7.91,32,5000,0
23137,0.2,25480,MEDICAL,D,0,12.8,34,5000,1
23138,0.2,25591,VENTURE,B,0,10.65,32,5000,0
23139,0.19,26000,DEBTCONSOLIDATION,A,0,7.9,28,5000,0
23140,0.19,26000,MEDICAL,B,0,11.71,28,5000,0
23141,0.4,60996,PERSONAL,E,0,16.4,28,24250,0
23142,0.3,54996,EDUCATION,B,0,10.38,28,16750,1
23143,0.19,26100,PERSONAL,B,0,10.75,33,5000,0
23144,0.19,26400,PERSONAL,C,1,13.11,28,5000,1
23145,0.19,26496,MEDICAL,D,1,14.83,28,5000,1
23146,0.2,61000,PERSONAL,A,0,6.03,28,12000,0
23147,0.07,61000,DEBTCONSOLIDATION,A,0,7.9,30,4000,0
23148,0.03,61000,PERSONAL,A,0,7.9,32,2000,0
23149,0.19,27000,DEBTCONSOLIDATION,A,0,7.88,27,5000,0
23150,0.19,27000,PERSONAL,A,0,6.76,29,5000,0
23151,0.08,61000,VENTURE,A,0,5.42,34,5000,0
23152,0.29,55000,HOMEIMPROVEMENT,B,0,10.59,32,16000,1
23153,0.2,61000,PERSONAL,B,0,9.99,28,12000,0
23154,0.02,61000,DEBTCONSOLIDATION,A,0,8.49,27,1050,0
23155,0.02,61000,MEDICAL,B,0,10.37,27,1200,0
23156,0.18,27396,MEDICAL,C,0,11.011694892245037,30,5000,0
23157,0.18,27911,MEDICAL,E,0,17.51,29,5000,1
23158,0.14,56000,PERSONAL,D,1,11.011694892245037,29,8000,1
23159,0.13,62000,HOMEIMPROVEMENT,B,0,9.99,32,8000,0
23160,0.07,61000,PERSONAL,A,0,6.54,30,4500,0
23161,0.1,61000,DEBTCONSOLIDATION,A,0,6.54,35,6000,0
23162,0.15,61000,PERSONAL,A,0,7.88,29,9000,0
23163,0.09,55000,VENTURE,C,1,12.73,29,5000,1
23164,0.13,62000,VENTURE,B,0,11.48,33,8000,0
23165,0.13,62400,HOMEIMPROVEMENT,A,0,6.62,29,8000,0
23166,0.13,63000,VENTURE,D,0,16.29,28,8000,0
23167,0.13,63000,HOMEIMPROVEMENT,A,0,7.51,27,8000,0
23168,0.07,61104,HOMEIMPROVEMENT,A,0,8.9,28,4400,0
23169,0.13,64000,HOMEIMPROVEMENT,C,1,14.22,31,8000,0
23170,0.25,61104,HOMEIMPROVEMENT,B,0,9.25,31,15000,0
23171,0.12,64800,VENTURE,C,0,13.49,27,8000,0
23172,0.12,65000,MEDICAL,A,0,7.51,30,8000,0
23173,0.28,61200,HOMEIMPROVEMENT,A,0,6.03,29,17000,0
23174,0.13,61200,EDUCATION,A,0,6.62,30,8000,0
23175,0.12,65000,MEDICAL,A,0,6.99,31,8000,0
23176,0.25,61200,HOMEIMPROVEMENT,A,0,6.99,32,15000,0
23177,0.07,61200,MEDICAL,B,0,11.86,27,4500,0
23178,0.12,65000,EDUCATION,B,0,10.37,27,8000,0
23179,0.09,61200,HOMEIMPROVEMENT,B,0,11.12,27,5700,0
23180,0.11,61240,VENTURE,D,1,11.011694892245037,29,7000,0
23181,0.14,59000,PERSONAL,D,1,14.96,32,8000,1
23182,0.14,59004,MEDICAL,D,1,16.49,32,8000,1
23183,0.24,61400,PERSONAL,B,0,10.25,31,15000,0
23184,0.16,61400,PERSONAL,C,1,11.011694892245037,27,10000,0
23185,0.15,61425,VENTURE,A,0,5.99,28,9000,0
23186,0.06,61440,HOMEIMPROVEMENT,A,0,7.9,35,3500,0
23187,0.18,55476,MEDICAL,D,1,15.33,29,10000,1
23188,0.15,61476,HOMEIMPROVEMENT,A,0,7.74,34,9200,0
23189,0.12,66000,EDUCATION,C,1,14.79,27,8000,0
23190,0.12,66000,HOMEIMPROVEMENT,A,0,7.29,32,8000,0
23191,0.12,67200,PERSONAL,A,0,6.03,27,8000,0
23192,0.1,61500,HOMEIMPROVEMENT,B,0,10.99,27,6000,0
23193,0.12,68120,EDUCATION,B,0,10.0,27,8000,0
23194,0.12,68500,HOMEIMPROVEMENT,A,0,6.62,27,8000,0
23195,0.24,61572,VENTURE,C,0,13.57,32,15000,0
23196,0.12,68500,HOMEIMPROVEMENT,B,0,10.62,33,8000,0
23197,0.13,63000,DEBTCONSOLIDATION,B,0,10.74,32,8000,1
23198,0.32,61800,DEBTCONSOLIDATION,B,0,11.36,30,20000,0
23199,0.17,61838,EDUCATION,A,0,7.49,28,10675,0
23200,0.08,61848,VENTURE,B,0,10.38,29,5000,0
23201,0.11,70000,EDUCATION,B,0,10.99,31,8000,0
23202,0.11,70000,EDUCATION,A,0,7.49,29,8000,0
23203,0.13,54400,MEDICAL,D,0,15.65,28,8000,1
23204,0.24,62000,DEBTCONSOLIDATION,B,0,11.011694892245037,27,15000,0
23205,0.11,70000,MEDICAL,C,1,13.11,30,8000,0
23206,0.11,70000,PERSONAL,B,0,12.53,29,8000,0
23207,0.11,70000,HOMEIMPROVEMENT,D,1,12.92,27,8000,0
23208,0.11,70004,MEDICAL,A,0,9.63,29,8000,0
23209,0.11,71000,EDUCATION,B,0,11.49,35,8000,0
23210,0.15,62000,EDUCATION,A,0,6.03,35,9475,0
23211,0.11,71000,MEDICAL,B,0,11.12,30,8000,0
23212,0.11,72000,HOMEIMPROVEMENT,A,0,7.9,31,8000,0
23213,0.24,62000,VENTURE,A,0,6.03,30,15000,0
23214,0.15,62000,HOMEIMPROVEMENT,A,0,6.62,29,9000,0
23215,0.24,62000,EDUCATION,A,0,6.03,29,15000,0
23216,0.19,62000,VENTURE,A,0,7.51,29,12000,0
23217,0.04,62000,MEDICAL,C,1,14.65,31,2500,0
23218,0.45,62000,HOMEIMPROVEMENT,B,0,11.71,34,28000,0
23219,0.16,62000,DEBTCONSOLIDATION,A,0,5.99,29,10000,0
23220,0.11,72000,MEDICAL,C,1,13.57,29,8000,0
23221,0.08,62000,HOMEIMPROVEMENT,A,0,5.42,27,5000,0
23222,0.11,72100,HOMEIMPROVEMENT,C,1,14.65,31,8000,0
23223,0.11,73000,HOMEIMPROVEMENT,A,0,7.4,29,8000,0
23224,0.11,73008,VENTURE,B,0,9.99,30,8000,0
23225,0.11,75000,EDUCATION,A,0,7.9,28,8000,0
23226,0.07,62000,EDUCATION,E,0,18.39,27,4150,0
23227,0.11,75000,EDUCATION,C,1,13.49,27,8000,0
23228,0.15,62000,EDUCATION,E,0,18.39,29,9600,0
23229,0.14,56000,MEDICAL,B,0,11.49,29,8000,1
23230,0.12,62000,PERSONAL,B,0,10.99,31,7500,0
23231,0.15,62000,PERSONAL,B,0,11.99,30,9600,0
23232,0.11,76000,HOMEIMPROVEMENT,B,0,11.36,29,8000,0
23233,0.1,76860,DEBTCONSOLIDATION,A,0,5.79,27,8000,0
23234,0.1,78000,VENTURE,A,0,7.9,31,8000,0
23235,0.11,61200,MEDICAL,B,0,10.38,28,8000,1
23236,0.1,78500,VENTURE,A,0,8.59,27,8000,0
23237,0.11,62000,VENTURE,A,0,5.79,31,6550,0
23238,0.1,80000,EDUCATION,C,1,12.61,31,8000,0
23239,0.18,56000,HOMEIMPROVEMENT,A,0,6.91,27,10000,1
23240,0.1,80500,PERSONAL,A,0,8.49,27,8000,0
23241,0.06,62000,EDUCATION,A,0,7.14,29,3600,0
23242,0.1,82000,PERSONAL,A,0,7.49,28,8000,0
23243,0.16,62000,EDUCATION,A,0,7.88,33,10000,0
23244,0.13,62000,PERSONAL,B,0,11.011694892245037,30,8000,0
23245,0.1,82710,PERSONAL,C,1,13.49,29,8000,0
23246,0.05,62000,PERSONAL,D,0,14.84,29,3000,0
23247,0.27,62000,HOMEIMPROVEMENT,B,0,11.011694892245037,31,17000,0
23248,0.1,83500,MEDICAL,B,0,11.49,29,8000,0
23249,0.1,62000,PERSONAL,B,0,11.36,32,6000,0
23250,0.06,62000,EDUCATION,A,0,6.39,33,3700,0
23251,0.09,85000,DEBTCONSOLIDATION,B,0,11.71,28,8000,0
23252,0.08,62000,EDUCATION,C,1,13.11,30,5000,0
23253,0.32,62000,EDUCATION,B,0,11.36,32,20000,0
23254,0.09,85000,PERSONAL,B,0,10.62,29,8000,0
23255,0.32,62000,HOMEIMPROVEMENT,C,1,11.011694892245037,29,20000,0
23256,0.08,62000,PERSONAL,B,0,10.25,28,5000,0
23257,0.06,62000,VENTURE,A,0,7.14,27,3600,0
23258,0.09,86000,MEDICAL,A,0,5.99,28,8000,0
23259,0.09,86400,MEDICAL,C,1,13.49,34,8000,0
23260,0.24,62000,EDUCATION,B,0,12.18,32,15000,0
23261,0.09,90000,MEDICAL,B,0,10.99,27,8000,0
23262,0.16,62000,HOMEIMPROVEMENT,C,1,13.79,33,9800,0
23263,0.09,90000,PERSONAL,A,0,7.88,32,8000,0
23264,0.16,62000,PERSONAL,C,1,12.41,29,10000,0
23265,0.09,93000,MEDICAL,A,0,11.011694892245037,27,8000,0
23266,0.09,93100,HOMEIMPROVEMENT,C,0,11.011694892245037,34,8000,0
23267,0.09,56000,HOMEIMPROVEMENT,C,1,12.29,28,5050,1
23268,0.45,56000,EDUCATION,D,0,13.55,27,25000,1
23269,0.08,95000,EDUCATION,B,0,12.42,28,8000,0
23270,0.08,95000,PERSONAL,B,0,11.011694892245037,31,8000,0
23271,0.05,62000,HOMEIMPROVEMENT,B,0,9.33,27,3275,0
23272,0.19,62004,MEDICAL,B,0,11.11,29,12000,0
23273,0.08,99000,HOMEIMPROVEMENT,C,1,12.99,29,8000,0
23274,0.08,104000,DEBTCONSOLIDATION,B,0,11.58,33,8000,0
23275,0.08,62100,EDUCATION,C,1,11.011694892245037,31,4800,0
23276,0.08,105000,PERSONAL,A,0,8.38,34,8000,0
23277,0.08,105500,PERSONAL,A,0,7.49,29,8000,0
23278,0.08,103000,EDUCATION,D,0,14.61,28,8000,1
23279,0.1,62217,MEDICAL,C,1,14.27,32,6000,0
23280,0.14,62256,HOMEIMPROVEMENT,D,1,15.05,30,9000,0
23281,0.07,108000,PERSONAL,D,1,14.96,30,8000,1
23282,0.06,62352,DEBTCONSOLIDATION,A,0,6.62,28,3800,0
23283,0.06,125000,EDUCATION,D,1,11.011694892245037,35,8000,0
23284,0.1,62400,HOMEIMPROVEMENT,A,0,6.03,30,6000,0
23285,0.15,56400,EDUCATION,B,0,12.42,33,8500,1
23286,0.06,130000,VENTURE,B,0,10.99,34,8000,0
23287,0.02,62400,VENTURE,A,0,5.42,27,1000,0
23288,0.06,132640,VENTURE,C,0,13.57,30,8000,0
23289,0.19,62400,DEBTCONSOLIDATION,A,0,5.42,27,12000,0
23290,0.09,62400,MEDICAL,A,0,7.29,28,5400,0
23291,0.05,150000,EDUCATION,B,0,11.71,28,8000,0
23292,0.14,62400,EDUCATION,D,0,14.09,31,8500,0
23293,0.07,56400,MEDICAL,C,0,13.35,31,4000,1
23294,0.05,150000,EDUCATION,B,0,11.011694892245037,27,8000,0
23295,0.05,155000,MEDICAL,A,0,7.9,33,8000,0
23296,0.05,160000,PERSONAL,B,0,12.69,28,8000,0
23297,0.05,160000,EDUCATION,B,0,12.42,27,8000,0
23298,0.04,215000,MEDICAL,B,0,10.71,29,8000,0
23299,0.01,552000,PERSONAL,A,0,7.29,31,8000,0
23300,0.32,62400,DEBTCONSOLIDATION,B,0,12.53,32,20000,0
23301,0.01,648000,DEBTCONSOLIDATION,C,1,12.73,30,8000,0
23302,0.12,67000,DEBTCONSOLIDATION,C,0,14.72,27,8050,0
23303,0.15,55200,VENTURE,C,1,11.011694892245037,33,8100,0
23304,0.05,62496,PERSONAL,B,0,11.011694892245037,30,3200,0
23305,0.23,35004,MEDICAL,D,1,16.49,32,8150,0
23306,0.03,62500,MEDICAL,A,0,5.42,35,1600,0
23307,0.19,62500,DEBTCONSOLIDATION,A,0,7.66,27,12000,0
23308,0.24,62500,MEDICAL,A,0,6.91,30,15000,0
23309,0.19,42996,DEBTCONSOLIDATION,A,0,7.88,33,8200,0
23310,0.08,62500,DEBTCONSOLIDATION,B,0,11.36,29,5000,0
23311,0.11,77000,EDUCATION,A,0,11.011694892245037,29,8225,0
23312,0.05,62500,VENTURE,C,1,13.92,31,3000,0
23313,0.25,32500,MEDICAL,A,0,7.51,28,8250,0
23314,0.17,48000,MEDICAL,A,0,7.51,35,8250,0
23315,0.4,62570,EDUCATION,D,0,14.84,27,25000,0
23316,0.29,56664,PERSONAL,D,1,14.91,28,16300,1
23317,0.19,62851,DEBTCONSOLIDATION,B,0,11.011694892245037,28,12000,0
23318,0.11,62910,PERSONAL,D,0,17.58,33,7075,0
23319,0.44,19000,PERSONAL,A,0,6.62,32,8325,1
23320,0.31,26900,VENTURE,A,0,7.51,31,8325,1
23321,0.1,81120,PERSONAL,A,0,7.49,28,8350,0
23322,0.25,63000,DEBTCONSOLIDATION,C,0,14.65,27,15500,0
23323,0.29,63000,DEBTCONSOLIDATION,A,0,8.9,33,18250,0
23324,0.28,30000,PERSONAL,B,0,11.89,28,8400,0
23325,0.08,63000,MEDICAL,A,0,6.03,31,5000,0
23326,0.26,32000,HOMEIMPROVEMENT,C,0,13.98,30,8400,1
23327,0.06,63000,DEBTCONSOLIDATION,A,0,7.49,30,3500,0
23328,0.03,63000,EDUCATION,A,0,8.49,27,1700,0
23329,0.26,32758,DEBTCONSOLIDATION,D,0,14.96,34,8400,1
23330,0.07,63000,DEBTCONSOLIDATION,A,0,5.99,27,4400,0
23331,0.14,63000,EDUCATION,C,0,13.49,28,8575,0
23332,0.25,33144,VENTURE,D,0,14.91,35,8400,0
23333,0.29,63000,DEBTCONSOLIDATION,B,0,11.49,34,18000,0
23334,0.05,57000,HOMEIMPROVEMENT,A,0,5.99,34,2600,1
23335,0.25,33276,MEDICAL,F,1,18.43,31,8400,1
23336,0.12,63000,MEDICAL,B,0,10.99,29,7400,0
23337,0.1,63000,HOMEIMPROVEMENT,C,0,14.79,28,6400,0
23338,0.06,63000,DEBTCONSOLIDATION,A,0,6.99,27,4000,0
23339,0.29,63000,PERSONAL,A,0,7.49,27,18000,0
23340,0.23,37000,MEDICAL,B,0,9.91,27,8400,0
23341,0.25,33500,MEDICAL,B,0,10.99,34,8400,1
23342,0.2,41000,MEDICAL,B,0,11.71,33,8400,0
23343,0.13,63000,PERSONAL,A,0,6.17,32,8000,0
23344,0.18,63000,HOMEIMPROVEMENT,B,0,9.99,28,11500,0
23345,0.07,63000,DEBTCONSOLIDATION,B,0,8.88,27,4500,0
23346,0.2,42000,DEBTCONSOLIDATION,A,0,7.88,32,8400,0
23347,0.21,63000,VENTURE,C,0,13.23,28,13500,0
23348,0.24,63000,HOMEIMPROVEMENT,A,0,11.011694892245037,29,15000,0
23349,0.14,63000,MEDICAL,B,0,11.011694892245037,29,9000,0
23350,0.17,49872,VENTURE,A,0,7.29,35,8400,0
23351,0.16,57000,MEDICAL,E,1,17.93,30,9000,1
23352,0.13,63000,EDUCATION,B,0,10.25,30,8000,0
23353,0.24,63000,DEBTCONSOLIDATION,B,0,10.99,34,15000,0
23354,0.2,63000,EDUCATION,A,0,7.88,33,12800,0
23355,0.17,50400,EDUCATION,B,0,12.42,32,8400,0
23356,0.16,51000,HOMEIMPROVEMENT,B,0,10.71,27,8400,0
23357,0.13,63000,HOMEIMPROVEMENT,C,0,12.73,28,8000,0
23358,0.08,63000,HOMEIMPROVEMENT,B,0,11.14,29,5000,0
23359,0.11,63000,VENTURE,C,0,13.92,31,7000,0
23360,0.16,52000,VENTURE,A,0,5.79,29,8400,0
23361,0.4,63000,HOMEIMPROVEMENT,B,0,11.48,29,25000,0
23362,0.11,63000,EDUCATION,C,1,13.57,32,7000,0
23363,0.16,52800,VENTURE,B,0,11.86,27,8400,0
23364,0.07,63000,DEBTCONSOLIDATION,A,0,9.63,27,4500,0
23365,0.17,49600,EDUCATION,D,0,11.011694892245037,27,8400,1
23366,0.04,63000,PERSONAL,A,0,7.68,27,2500,0
23367,0.14,57996,DEBTCONSOLIDATION,C,1,12.98,30,8400,0
23368,0.18,57000,EDUCATION,E,1,15.68,33,10000,1
23369,0.16,52576,HOMEIMPROVEMENT,A,0,7.49,30,8400,1
23370,0.08,63000,EDUCATION,D,1,13.67,28,5000,0
23371,0.15,63000,MEDICAL,A,0,8.07,27,9500,0
23372,0.13,65000,EDUCATION,A,0,6.99,27,8400,0
23373,0.13,65280,PERSONAL,C,0,13.61,32,8400,0
23374,0.38,63324,DEBTCONSOLIDATION,B,0,11.83,31,24000,0
23375,0.13,63344,HOMEIMPROVEMENT,B,0,11.36,27,8000,0
23376,0.12,71000,EDUCATION,C,1,12.61,27,8400,0
23377,0.13,66000,DEBTCONSOLIDATION,A,0,7.51,28,8400,1
23378,0.32,63440,EDUCATION,A,0,8.9,29,20000,0
23379,0.08,63500,HOMEIMPROVEMENT,A,0,8.49,34,5125,0
23380,0.11,75000,DEBTCONSOLIDATION,B,0,11.14,28,8400,1
23381,0.19,63500,VENTURE,D,1,15.33,30,12000,0
23382,0.08,102000,EDUCATION,E,1,17.19,34,8400,0
23383,0.3,57504,MEDICAL,B,0,12.18,27,17000,1
23384,0.2,63550,HOMEIMPROVEMENT,A,0,11.011694892245037,28,12500,0
23385,0.05,63600,DEBTCONSOLIDATION,A,0,11.011694892245037,28,3000,0
23386,0.03,57600,PERSONAL,A,0,6.76,35,2000,1
23387,0.44,19200,HOMEIMPROVEMENT,B,0,11.011694892245037,31,8500,1
23388,0.13,63600,DEBTCONSOLIDATION,C,0,13.23,33,8500,0
23389,0.42,20000,MEDICAL,B,0,8.88,28,8500,1
23390,0.05,63755,MEDICAL,C,1,11.011694892245037,29,3000,0
23391,0.09,98000,PERSONAL,C,0,10.78,30,8525,1
23392,0.23,63830,HOMEIMPROVEMENT,E,0,17.99,30,15000,0
23393,0.31,63844,DEBTCONSOLIDATION,A,0,6.54,27,20000,0
23394,0.31,27840,PERSONAL,E,0,19.42,29,8575,1
23395,0.05,63996,DEBTCONSOLIDATION,A,0,5.42,33,3200,0
23396,0.19,63996,PERSONAL,C,0,12.61,29,12000,0
23397,0.24,35000,VENTURE,C,0,15.27,27,8575,0
23398,0.1,63996,EDUCATION,A,0,8.0,34,6400,0
23399,0.29,30000,EDUCATION,A,0,7.51,27,8600,0
23400,0.27,32000,MEDICAL,D,1,16.02,27,8600,1
23401,0.25,35000,PERSONAL,D,0,15.99,35,8600,0
23402,0.16,64000,HOMEIMPROVEMENT,A,0,6.62,30,10200,0
23403,0.2,43200,VENTURE,B,0,11.36,30,8600,0
23404,0.29,30000,PERSONAL,A,0,8.94,27,8650,0
23405,0.14,60682,PERSONAL,A,0,8.49,31,8650,0
23406,0.11,64000,EDUCATION,B,0,11.71,28,7000,0
23407,0.19,64000,VENTURE,A,0,6.03,28,12000,0
23408,0.31,28320,VENTURE,D,0,14.61,28,8700,1
23409,0.27,32004,PERSONAL,D,0,15.58,30,8700,1
23410,0.22,40320,MEDICAL,C,1,12.61,32,8700,0
23411,0.19,45000,EDUCATION,A,0,7.88,29,8700,0
23412,0.28,58000,DEBTCONSOLIDATION,E,0,11.011694892245037,31,16000,1
23413,0.05,64000,MEDICAL,B,0,11.99,27,3500,0
23414,0.14,64000,VENTURE,A,0,7.49,33,8800,0
23415,0.14,64000,PERSONAL,A,0,5.99,28,8825,0
23416,0.13,68000,HOMEIMPROVEMENT,A,0,7.88,27,8700,0
23417,0.14,64000,EDUCATION,A,0,6.92,34,9000,0
23418,0.15,59000,HOMEIMPROVEMENT,C,0,12.68,31,8750,0
23419,0.23,64000,DEBTCONSOLIDATION,A,0,7.66,35,14500,0
23420,0.11,64000,MEDICAL,A,0,7.29,34,7200,0
23421,0.13,65000,MEDICAL,B,0,9.63,27,8750,0
23422,0.11,64000,VENTURE,A,0,7.29,28,7200,0
23423,0.08,64000,VENTURE,A,0,5.79,27,5000,0
23424,0.21,42240,PERSONAL,C,1,13.06,34,8775,0
23425,0.13,64000,MEDICAL,A,0,5.79,27,8000,0
23426,0.13,64000,HOMEIMPROVEMENT,A,0,6.91,34,8000,0
23427,0.06,145000,PERSONAL,B,0,10.59,32,8800,0
23428,0.08,64000,VENTURE,C,1,13.23,28,5000,0
23429,0.13,64000,EDUCATION,A,0,6.76,32,8000,0
23430,0.38,24000,VENTURE,D,0,15.62,32,9000,1
23431,0.26,58000,DEBTCONSOLIDATION,B,0,10.62,33,15000,1
23432,0.38,24000,EDUCATION,B,0,11.14,34,9000,1
23433,0.2,64000,HOMEIMPROVEMENT,A,0,7.88,32,13000,0
23434,0.38,64000,EDUCATION,B,0,10.25,31,24000,0
23435,0.31,64000,DEBTCONSOLIDATION,C,1,11.011694892245037,31,20000,0
23436,0.26,58000,MEDICAL,D,1,13.99,35,15000,1
23437,0.31,64049,EDUCATION,B,0,12.69,28,20000,0
